/home/gc/Dataset/resize_oneface/270_0.bmp,178,153,84,84
/home/gc/Dataset/resize_oneface/270_4.bmp,193,151,86,86
/home/gc/Dataset/resize_oneface/270_2.bmp,184,154,95,95
/home/gc/Dataset/resize_oneface/234_3.bmp,178,277,147,147
/home/gc/Dataset/resize_oneface/234_1.bmp,214,165,96,96
/home/gc/Dataset/resize_oneface/234_2.bmp,236,170,90,90
/home/gc/Dataset/resize_oneface/234_4.bmp,222,174,82,82
/home/gc/Dataset/resize_oneface/234_0.bmp,261,167,76,76
/home/gc/Dataset/resize_oneface/346_4.bmp,171,189,91,91
/home/gc/Dataset/resize_oneface/346_1.bmp,192,172,91,91
/home/gc/Dataset/resize_oneface/346_3.bmp,214,264,52,52
/home/gc/Dataset/resize_oneface/346_2.bmp,169,182,98,98
/home/gc/Dataset/resize_oneface/346_0.bmp,189,174,97,97
/home/gc/Dataset/resize_oneface/173_1.bmp,256,154,74,74
/home/gc/Dataset/resize_oneface/173_0.bmp,239,158,70,70
/home/gc/Dataset/resize_oneface/173_4.bmp,241,158,72,72
/home/gc/Dataset/resize_oneface/173_2.bmp,239,155,74,74
/home/gc/Dataset/resize_oneface/173_3.bmp,181,250,166,166
/home/gc/Dataset/resize_oneface/483_2.bmp,177,154,124,124
/home/gc/Dataset/resize_oneface/483_3.bmp,192,156,86,86
/home/gc/Dataset/resize_oneface/483_1.bmp,196,153,89,89
/home/gc/Dataset/resize_oneface/483_4.bmp,187,155,103,103
/home/gc/Dataset/resize_oneface/483_0.bmp,177,152,108,108
/home/gc/Dataset/resize_oneface/219_4.bmp,239,201,78,78
/home/gc/Dataset/resize_oneface/219_1.bmp,239,201,66,66
/home/gc/Dataset/resize_oneface/219_0.bmp,216,196,79,79
/home/gc/Dataset/resize_oneface/219_2.bmp,206,202,75,75
/home/gc/Dataset/resize_oneface/219_3.bmp,244,202,64,64
/home/gc/Dataset/resize_oneface/345_4.bmp,162,233,83,83
/home/gc/Dataset/resize_oneface/345_1.bmp,221,216,72,72
/home/gc/Dataset/resize_oneface/345_2.bmp,213,222,94,94
/home/gc/Dataset/resize_oneface/345_0.bmp,187,212,99,99
/home/gc/Dataset/resize_oneface/335_4.bmp,198,228,77,77
/home/gc/Dataset/resize_oneface/335_1.bmp,225,225,62,62
/home/gc/Dataset/resize_oneface/335_2.bmp,223,219,83,83
/home/gc/Dataset/resize_oneface/335_0.bmp,199,229,72,72
/home/gc/Dataset/resize_oneface/335_3.bmp,201,228,76,76
/home/gc/Dataset/resize_oneface/199_4.bmp,226,136,87,87
/home/gc/Dataset/resize_oneface/199_0.bmp,231,137,95,95
/home/gc/Dataset/resize_oneface/199_1.bmp,154,387,74,74
/home/gc/Dataset/resize_oneface/199_3.bmp,241,130,98,98
/home/gc/Dataset/resize_oneface/199_2.bmp,246,126,93,93
/home/gc/Dataset/resize_oneface/064_3.bmp,215,168,97,97
/home/gc/Dataset/resize_oneface/064_1.bmp,214,164,97,97
/home/gc/Dataset/resize_oneface/064_0.bmp,197,159,127,127
/home/gc/Dataset/resize_oneface/193_0.bmp,213,187,97,97
/home/gc/Dataset/resize_oneface/193_3.bmp,210,190,98,98
/home/gc/Dataset/resize_oneface/193_1.bmp,216,192,100,100
/home/gc/Dataset/resize_oneface/193_2.bmp,232,196,86,86
/home/gc/Dataset/resize_oneface/007_2.bmp,192,131,106,106
/home/gc/Dataset/resize_oneface/007_3.bmp,219,148,84,84
/home/gc/Dataset/resize_oneface/007_1.bmp,223,149,82,82
/home/gc/Dataset/resize_oneface/007_0.bmp,189,133,108,108
/home/gc/Dataset/resize_oneface/007_4.bmp,215,135,109,109
/home/gc/Dataset/resize_oneface/031_0.bmp,194,196,116,116
/home/gc/Dataset/resize_oneface/031_2.bmp,197,193,115,115
/home/gc/Dataset/resize_oneface/031_3.bmp,213,196,97,97
/home/gc/Dataset/resize_oneface/031_1.bmp,217,192,96,96
/home/gc/Dataset/resize_oneface/031_4.bmp,209,193,126,126
/home/gc/Dataset/resize_oneface/223_1.bmp,212,153,76,76
/home/gc/Dataset/resize_oneface/223_0.bmp,201,142,97,97
/home/gc/Dataset/resize_oneface/223_4.bmp,214,166,89,89
/home/gc/Dataset/resize_oneface/223_2.bmp,228,156,80,80
/home/gc/Dataset/resize_oneface/223_3.bmp,306,409,68,68
/home/gc/Dataset/resize_oneface/407_3.bmp,264,209,84,84
/home/gc/Dataset/resize_oneface/407_2.bmp,240,208,66,66
/home/gc/Dataset/resize_oneface/407_0.bmp,259,207,85,85
/home/gc/Dataset/resize_oneface/407_1.bmp,246,196,91,91
/home/gc/Dataset/resize_oneface/383_1.bmp,215,198,73,73
/home/gc/Dataset/resize_oneface/383_3.bmp,224,196,98,98
/home/gc/Dataset/resize_oneface/383_0.bmp,210,185,97,97
/home/gc/Dataset/resize_oneface/383_4.bmp,204,199,93,93
/home/gc/Dataset/resize_oneface/383_2.bmp,223,192,98,98
/home/gc/Dataset/resize_oneface/162_1.bmp,185,114,96,96
/home/gc/Dataset/resize_oneface/162_2.bmp,185,112,99,99
/home/gc/Dataset/resize_oneface/162_3.bmp,186,118,98,98
/home/gc/Dataset/resize_oneface/162_4.bmp,176,120,97,97
/home/gc/Dataset/resize_oneface/162_0.bmp,177,125,100,100
/home/gc/Dataset/resize_oneface/308_0.bmp,210,187,75,75
/home/gc/Dataset/resize_oneface/308_3.bmp,204,181,103,103
/home/gc/Dataset/resize_oneface/308_2.bmp,209,179,94,94
/home/gc/Dataset/resize_oneface/308_4.bmp,195,178,94,94
/home/gc/Dataset/resize_oneface/308_1.bmp,203,170,101,101
/home/gc/Dataset/resize_oneface/245_4.bmp,286,318,77,77
/home/gc/Dataset/resize_oneface/245_1.bmp,209,165,77,77
/home/gc/Dataset/resize_oneface/245_3.bmp,208,168,81,81
/home/gc/Dataset/resize_oneface/245_0.bmp,199,161,85,85
/home/gc/Dataset/resize_oneface/245_2.bmp,282,280,82,82
/home/gc/Dataset/resize_oneface/428_1.bmp,193,180,103,103
/home/gc/Dataset/resize_oneface/428_4.bmp,185,199,101,101
/home/gc/Dataset/resize_oneface/428_3.bmp,199,189,97,97
/home/gc/Dataset/resize_oneface/047_4.bmp,236,222,77,77
/home/gc/Dataset/resize_oneface/047_3.bmp,216,225,92,92
/home/gc/Dataset/resize_oneface/047_0.bmp,213,221,101,101
/home/gc/Dataset/resize_oneface/047_1.bmp,235,223,78,78
/home/gc/Dataset/resize_oneface/047_2.bmp,231,228,93,93
/home/gc/Dataset/resize_oneface/295_0.bmp,194,204,101,101
/home/gc/Dataset/resize_oneface/295_3.bmp,181,220,84,84
/home/gc/Dataset/resize_oneface/295_2.bmp,235,207,84,84
/home/gc/Dataset/resize_oneface/295_4.bmp,197,209,93,93
/home/gc/Dataset/resize_oneface/295_1.bmp,258,172,69,69
/home/gc/Dataset/resize_oneface/126_4.bmp,231,158,82,82
/home/gc/Dataset/resize_oneface/126_3.bmp,233,161,75,75
/home/gc/Dataset/resize_oneface/126_1.bmp,236,156,77,77
/home/gc/Dataset/resize_oneface/126_0.bmp,246,162,67,67
/home/gc/Dataset/resize_oneface/126_2.bmp,232,158,76,76
/home/gc/Dataset/resize_oneface/401_4.bmp,184,205,103,103
/home/gc/Dataset/resize_oneface/401_0.bmp,207,185,112,112
/home/gc/Dataset/resize_oneface/401_2.bmp,204,184,120,120
/home/gc/Dataset/resize_oneface/401_1.bmp,270,196,85,85
/home/gc/Dataset/resize_oneface/021_4.bmp,242,159,89,89
/home/gc/Dataset/resize_oneface/021_0.bmp,242,157,93,93
/home/gc/Dataset/resize_oneface/021_2.bmp,228,159,92,92
/home/gc/Dataset/resize_oneface/021_1.bmp,225,178,72,72
/home/gc/Dataset/resize_oneface/021_3.bmp,251,157,94,94
/home/gc/Dataset/resize_oneface/419_4.bmp,173,230,98,98
/home/gc/Dataset/resize_oneface/419_1.bmp,177,235,107,107
/home/gc/Dataset/resize_oneface/419_2.bmp,203,206,113,113
/home/gc/Dataset/resize_oneface/419_3.bmp,233,210,105,105
/home/gc/Dataset/resize_oneface/263_2.bmp,228,179,70,70
/home/gc/Dataset/resize_oneface/263_0.bmp,202,182,78,78
/home/gc/Dataset/resize_oneface/263_4.bmp,204,179,85,85
/home/gc/Dataset/resize_oneface/263_3.bmp,202,184,78,78
/home/gc/Dataset/resize_oneface/263_1.bmp,206,175,89,89
/home/gc/Dataset/resize_oneface/135_2.bmp,218,168,99,99
/home/gc/Dataset/resize_oneface/135_4.bmp,196,170,96,96
/home/gc/Dataset/resize_oneface/135_3.bmp,230,168,100,100
/home/gc/Dataset/resize_oneface/135_1.bmp,236,173,90,90
/home/gc/Dataset/resize_oneface/135_0.bmp,217,168,92,92
/home/gc/Dataset/resize_oneface/365_2.bmp,122,169,110,110
/home/gc/Dataset/resize_oneface/365_3.bmp,191,170,138,138
/home/gc/Dataset/resize_oneface/365_0.bmp,191,161,140,140
/home/gc/Dataset/resize_oneface/365_1.bmp,228,156,140,140
/home/gc/Dataset/resize_oneface/365_4.bmp,194,172,138,138
/home/gc/Dataset/resize_oneface/298_3.bmp,236,117,98,98
/home/gc/Dataset/resize_oneface/298_4.bmp,212,116,104,104
/home/gc/Dataset/resize_oneface/298_0.bmp,199,109,109,109
/home/gc/Dataset/resize_oneface/298_1.bmp,212,111,102,102
/home/gc/Dataset/resize_oneface/298_2.bmp,243,143,74,74
/home/gc/Dataset/resize_oneface/375_4.bmp,201,212,69,69
/home/gc/Dataset/resize_oneface/375_2.bmp,177,215,74,74
/home/gc/Dataset/resize_oneface/375_3.bmp,213,279,50,50
/home/gc/Dataset/resize_oneface/375_1.bmp,203,208,83,83
/home/gc/Dataset/resize_oneface/375_0.bmp,209,267,62,62
/home/gc/Dataset/resize_oneface/018_3.bmp,210,187,92,92
/home/gc/Dataset/resize_oneface/018_4.bmp,218,197,69,69
/home/gc/Dataset/resize_oneface/018_2.bmp,215,196,72,72
/home/gc/Dataset/resize_oneface/018_1.bmp,204,185,91,91
/home/gc/Dataset/resize_oneface/018_0.bmp,198,188,97,97
/home/gc/Dataset/resize_oneface/151_0.bmp,219,130,91,91
/home/gc/Dataset/resize_oneface/151_3.bmp,229,207,77,77
/home/gc/Dataset/resize_oneface/151_1.bmp,220,132,90,90
/home/gc/Dataset/resize_oneface/151_2.bmp,222,114,83,83
/home/gc/Dataset/resize_oneface/151_4.bmp,228,215,74,74
/home/gc/Dataset/resize_oneface/373_4.bmp,187,228,96,96
/home/gc/Dataset/resize_oneface/373_3.bmp,184,223,94,94
/home/gc/Dataset/resize_oneface/373_1.bmp,216,210,74,74
/home/gc/Dataset/resize_oneface/373_0.bmp,194,214,104,104
/home/gc/Dataset/resize_oneface/373_2.bmp,222,216,98,98
/home/gc/Dataset/resize_oneface/256_0.bmp,212,201,84,84
/home/gc/Dataset/resize_oneface/256_2.bmp,243,199,76,76
/home/gc/Dataset/resize_oneface/256_4.bmp,218,207,74,74
/home/gc/Dataset/resize_oneface/256_3.bmp,242,202,78,78
/home/gc/Dataset/resize_oneface/256_1.bmp,237,316,86,86
/home/gc/Dataset/resize_oneface/271_3.bmp,157,154,83,83
/home/gc/Dataset/resize_oneface/271_0.bmp,194,151,78,78
/home/gc/Dataset/resize_oneface/271_4.bmp,203,139,59,59
/home/gc/Dataset/resize_oneface/271_1.bmp,161,152,79,79
/home/gc/Dataset/resize_oneface/271_2.bmp,192,149,83,83
/home/gc/Dataset/resize_oneface/026_1.bmp,207,175,100,100
/home/gc/Dataset/resize_oneface/026_0.bmp,212,177,100,100
/home/gc/Dataset/resize_oneface/026_3.bmp,221,184,81,81
/home/gc/Dataset/resize_oneface/026_4.bmp,222,179,101,101
/home/gc/Dataset/resize_oneface/026_2.bmp,226,181,79,79
/home/gc/Dataset/resize_oneface/250_4.bmp,290,418,52,52
/home/gc/Dataset/resize_oneface/250_0.bmp,202,189,84,84
/home/gc/Dataset/resize_oneface/250_3.bmp,203,194,79,79
/home/gc/Dataset/resize_oneface/250_2.bmp,174,194,87,87
/home/gc/Dataset/resize_oneface/250_1.bmp,203,193,81,81
/home/gc/Dataset/resize_oneface/441_2.bmp,158,250,125,125
/home/gc/Dataset/resize_oneface/441_0.bmp,238,250,116,116
/home/gc/Dataset/resize_oneface/441_3.bmp,161,251,126,126
/home/gc/Dataset/resize_oneface/441_1.bmp,92,258,108,108
/home/gc/Dataset/resize_oneface/493_4.bmp,148,159,111,111
/home/gc/Dataset/resize_oneface/493_1.bmp,151,162,117,117
/home/gc/Dataset/resize_oneface/493_0.bmp,158,174,80,80
/home/gc/Dataset/resize_oneface/493_3.bmp,182,165,103,103
/home/gc/Dataset/resize_oneface/493_2.bmp,161,172,90,90
/home/gc/Dataset/resize_oneface/233_4.bmp,236,216,81,81
/home/gc/Dataset/resize_oneface/233_1.bmp,226,232,71,71
/home/gc/Dataset/resize_oneface/233_0.bmp,226,234,72,72
/home/gc/Dataset/resize_oneface/233_2.bmp,222,232,69,69
/home/gc/Dataset/resize_oneface/233_3.bmp,221,230,74,74
/home/gc/Dataset/resize_oneface/412_1.bmp,188,153,92,92
/home/gc/Dataset/resize_oneface/412_2.bmp,194,159,77,77
/home/gc/Dataset/resize_oneface/412_4.bmp,170,159,93,93
/home/gc/Dataset/resize_oneface/412_3.bmp,190,154,88,88
/home/gc/Dataset/resize_oneface/412_0.bmp,194,157,77,77
/home/gc/Dataset/resize_oneface/208_0.bmp,176,237,87,87
/home/gc/Dataset/resize_oneface/208_2.bmp,176,235,87,87
/home/gc/Dataset/resize_oneface/208_3.bmp,148,230,107,107
/home/gc/Dataset/resize_oneface/208_4.bmp,160,235,98,98
/home/gc/Dataset/resize_oneface/208_1.bmp,163,231,98,98
/home/gc/Dataset/resize_oneface/358_4.bmp,153,186,105,105
/home/gc/Dataset/resize_oneface/358_3.bmp,168,179,118,118
/home/gc/Dataset/resize_oneface/358_1.bmp,180,176,115,115
/home/gc/Dataset/resize_oneface/358_2.bmp,152,179,116,116
/home/gc/Dataset/resize_oneface/358_0.bmp,149,179,125,125
/home/gc/Dataset/resize_oneface/495_2.bmp,113,400,54,54
/home/gc/Dataset/resize_oneface/495_0.bmp,116,98,141,141
/home/gc/Dataset/resize_oneface/495_3.bmp,131,85,166,166
/home/gc/Dataset/resize_oneface/495_1.bmp,110,94,139,139
/home/gc/Dataset/resize_oneface/495_4.bmp,161,120,96,96
/home/gc/Dataset/resize_oneface/443_2.bmp,168,200,112,112
/home/gc/Dataset/resize_oneface/443_0.bmp,173,201,107,107
/home/gc/Dataset/resize_oneface/443_1.bmp,173,203,102,102
/home/gc/Dataset/resize_oneface/443_4.bmp,157,215,90,90
/home/gc/Dataset/resize_oneface/443_3.bmp,195,210,99,99
/home/gc/Dataset/resize_oneface/399_3.bmp,166,188,100,100
/home/gc/Dataset/resize_oneface/399_0.bmp,183,162,112,112
/home/gc/Dataset/resize_oneface/399_2.bmp,227,172,117,117
/home/gc/Dataset/resize_oneface/399_1.bmp,225,183,83,83
/home/gc/Dataset/resize_oneface/399_4.bmp,186,171,102,102
/home/gc/Dataset/resize_oneface/099_3.bmp,211,134,106,106
/home/gc/Dataset/resize_oneface/099_4.bmp,227,140,99,99
/home/gc/Dataset/resize_oneface/099_0.bmp,216,138,94,94
/home/gc/Dataset/resize_oneface/099_1.bmp,230,139,100,100
/home/gc/Dataset/resize_oneface/065_4.bmp,240,187,98,98
/home/gc/Dataset/resize_oneface/065_1.bmp,217,168,77,77
/home/gc/Dataset/resize_oneface/065_2.bmp,218,187,100,100
/home/gc/Dataset/resize_oneface/065_3.bmp,294,387,62,62
/home/gc/Dataset/resize_oneface/065_0.bmp,218,181,99,99
/home/gc/Dataset/resize_oneface/467_3.bmp,177,242,70,70
/home/gc/Dataset/resize_oneface/467_1.bmp,176,242,63,63
/home/gc/Dataset/resize_oneface/467_0.bmp,155,235,77,77
/home/gc/Dataset/resize_oneface/467_4.bmp,160,247,73,73
/home/gc/Dataset/resize_oneface/467_2.bmp,156,239,77,77
/home/gc/Dataset/resize_oneface/145_0.bmp,226,191,78,78
/home/gc/Dataset/resize_oneface/145_1.bmp,242,194,80,80
/home/gc/Dataset/resize_oneface/145_2.bmp,194,201,72,72
/home/gc/Dataset/resize_oneface/145_3.bmp,224,190,83,83
/home/gc/Dataset/resize_oneface/145_4.bmp,226,190,78,78
/home/gc/Dataset/resize_oneface/390_3.bmp,188,358,74,74
/home/gc/Dataset/resize_oneface/390_4.bmp,245,168,94,94
/home/gc/Dataset/resize_oneface/390_1.bmp,249,176,77,77
/home/gc/Dataset/resize_oneface/390_0.bmp,244,170,85,85
/home/gc/Dataset/resize_oneface/390_2.bmp,286,319,74,74
/home/gc/Dataset/resize_oneface/078_3.bmp,294,323,75,75
/home/gc/Dataset/resize_oneface/078_1.bmp,167,394,53,53
/home/gc/Dataset/resize_oneface/078_4.bmp,297,331,62,62
/home/gc/Dataset/resize_oneface/078_0.bmp,296,323,72,72
/home/gc/Dataset/resize_oneface/078_2.bmp,293,321,76,76
/home/gc/Dataset/resize_oneface/435_2.bmp,152,214,70,70
/home/gc/Dataset/resize_oneface/435_3.bmp,161,211,81,81
/home/gc/Dataset/resize_oneface/435_4.bmp,152,214,78,78
/home/gc/Dataset/resize_oneface/435_0.bmp,156,208,84,84
/home/gc/Dataset/resize_oneface/435_1.bmp,159,207,85,85
/home/gc/Dataset/resize_oneface/076_1.bmp,215,158,65,65
/home/gc/Dataset/resize_oneface/076_0.bmp,206,152,80,80
/home/gc/Dataset/resize_oneface/076_2.bmp,205,150,83,83
/home/gc/Dataset/resize_oneface/076_3.bmp,297,263,60,60
/home/gc/Dataset/resize_oneface/076_4.bmp,205,154,84,84
/home/gc/Dataset/resize_oneface/077_0.bmp,235,127,92,92
/home/gc/Dataset/resize_oneface/077_3.bmp,237,144,79,79
/home/gc/Dataset/resize_oneface/077_4.bmp,251,125,96,96
/home/gc/Dataset/resize_oneface/077_2.bmp,242,124,89,89
/home/gc/Dataset/resize_oneface/077_1.bmp,173,358,53,53
/home/gc/Dataset/resize_oneface/433_2.bmp,194,175,106,106
/home/gc/Dataset/resize_oneface/433_1.bmp,197,179,99,99
/home/gc/Dataset/resize_oneface/433_4.bmp,216,191,90,90
/home/gc/Dataset/resize_oneface/433_0.bmp,193,174,107,107
/home/gc/Dataset/resize_oneface/433_3.bmp,197,187,97,97
/home/gc/Dataset/resize_oneface/276_0.bmp,191,162,74,74
/home/gc/Dataset/resize_oneface/276_2.bmp,190,151,97,97
/home/gc/Dataset/resize_oneface/276_1.bmp,184,146,98,98
/home/gc/Dataset/resize_oneface/276_3.bmp,186,158,101,101
/home/gc/Dataset/resize_oneface/447_1.bmp,244,217,93,93
/home/gc/Dataset/resize_oneface/447_3.bmp,173,224,111,111
/home/gc/Dataset/resize_oneface/447_2.bmp,201,210,98,98
/home/gc/Dataset/resize_oneface/447_4.bmp,237,218,99,99
/home/gc/Dataset/resize_oneface/312_4.bmp,201,156,82,82
/home/gc/Dataset/resize_oneface/312_2.bmp,227,164,69,69
/home/gc/Dataset/resize_oneface/312_1.bmp,205,149,86,86
/home/gc/Dataset/resize_oneface/312_3.bmp,203,149,93,93
/home/gc/Dataset/resize_oneface/312_0.bmp,213,144,85,85
/home/gc/Dataset/resize_oneface/002_1.bmp,227,174,76,76
/home/gc/Dataset/resize_oneface/002_0.bmp,183,165,102,102
/home/gc/Dataset/resize_oneface/002_3.bmp,183,170,97,97
/home/gc/Dataset/resize_oneface/002_2.bmp,243,288,67,67
/home/gc/Dataset/resize_oneface/002_4.bmp,225,176,74,74
/home/gc/Dataset/resize_oneface/306_4.bmp,215,184,88,88
/home/gc/Dataset/resize_oneface/306_3.bmp,215,180,87,87
/home/gc/Dataset/resize_oneface/306_2.bmp,222,185,86,86
/home/gc/Dataset/resize_oneface/306_0.bmp,214,176,88,88
/home/gc/Dataset/resize_oneface/206_2.bmp,248,124,69,69
/home/gc/Dataset/resize_oneface/206_4.bmp,239,123,75,75
/home/gc/Dataset/resize_oneface/206_3.bmp,236,124,71,71
/home/gc/Dataset/resize_oneface/206_1.bmp,233,125,77,77
/home/gc/Dataset/resize_oneface/206_0.bmp,246,126,72,72
/home/gc/Dataset/resize_oneface/060_0.bmp,215,186,84,84
/home/gc/Dataset/resize_oneface/060_3.bmp,218,193,67,67
/home/gc/Dataset/resize_oneface/060_4.bmp,308,388,51,51
/home/gc/Dataset/resize_oneface/060_1.bmp,221,192,68,68
/home/gc/Dataset/resize_oneface/060_2.bmp,211,192,84,84
/home/gc/Dataset/resize_oneface/378_3.bmp,186,166,114,114
/home/gc/Dataset/resize_oneface/378_1.bmp,206,173,111,111
/home/gc/Dataset/resize_oneface/378_4.bmp,176,182,102,102
/home/gc/Dataset/resize_oneface/378_2.bmp,179,179,98,98
/home/gc/Dataset/resize_oneface/378_0.bmp,190,165,111,111
/home/gc/Dataset/resize_oneface/044_3.bmp,167,190,100,100
/home/gc/Dataset/resize_oneface/044_0.bmp,204,184,106,106
/home/gc/Dataset/resize_oneface/044_4.bmp,203,186,102,102
/home/gc/Dataset/resize_oneface/044_1.bmp,230,188,75,75
/home/gc/Dataset/resize_oneface/044_2.bmp,234,189,94,94
/home/gc/Dataset/resize_oneface/141_3.bmp,267,157,97,97
/home/gc/Dataset/resize_oneface/141_4.bmp,241,159,97,97
/home/gc/Dataset/resize_oneface/141_2.bmp,251,159,96,96
/home/gc/Dataset/resize_oneface/141_1.bmp,249,160,98,98
/home/gc/Dataset/resize_oneface/141_0.bmp,243,167,90,90
/home/gc/Dataset/resize_oneface/034_2.bmp,204,164,106,106
/home/gc/Dataset/resize_oneface/034_0.bmp,201,164,109,109
/home/gc/Dataset/resize_oneface/034_4.bmp,240,166,105,105
/home/gc/Dataset/resize_oneface/034_1.bmp,231,174,89,89
/home/gc/Dataset/resize_oneface/034_3.bmp,233,175,87,87
/home/gc/Dataset/resize_oneface/497_0.bmp,150,103,119,119
/home/gc/Dataset/resize_oneface/497_1.bmp,180,128,90,90
/home/gc/Dataset/resize_oneface/497_3.bmp,169,132,95,95
/home/gc/Dataset/resize_oneface/497_2.bmp,144,117,122,122
/home/gc/Dataset/resize_oneface/091_4.bmp,226,162,95,95
/home/gc/Dataset/resize_oneface/091_1.bmp,232,166,83,83
/home/gc/Dataset/resize_oneface/091_0.bmp,219,148,104,104
/home/gc/Dataset/resize_oneface/091_2.bmp,230,154,99,99
/home/gc/Dataset/resize_oneface/091_3.bmp,242,167,86,86
/home/gc/Dataset/resize_oneface/239_2.bmp,207,151,83,83
/home/gc/Dataset/resize_oneface/239_0.bmp,191,140,97,97
/home/gc/Dataset/resize_oneface/239_1.bmp,198,140,98,98
/home/gc/Dataset/resize_oneface/239_3.bmp,192,141,96,96
/home/gc/Dataset/resize_oneface/040_2.bmp,233,140,120,120
/home/gc/Dataset/resize_oneface/040_4.bmp,220,143,103,103
/home/gc/Dataset/resize_oneface/040_1.bmp,226,142,98,98
/home/gc/Dataset/resize_oneface/040_0.bmp,216,139,114,114
/home/gc/Dataset/resize_oneface/040_3.bmp,188,134,130,130
/home/gc/Dataset/resize_oneface/180_4.bmp,222,244,56,56
/home/gc/Dataset/resize_oneface/180_2.bmp,209,163,85,85
/home/gc/Dataset/resize_oneface/180_3.bmp,205,145,109,109
/home/gc/Dataset/resize_oneface/180_0.bmp,200,155,99,99
/home/gc/Dataset/resize_oneface/180_1.bmp,202,155,95,95
/home/gc/Dataset/resize_oneface/167_1.bmp,202,133,82,82
/home/gc/Dataset/resize_oneface/167_3.bmp,201,129,84,84
/home/gc/Dataset/resize_oneface/167_2.bmp,211,127,82,82
/home/gc/Dataset/resize_oneface/167_0.bmp,175,304,82,82
/home/gc/Dataset/resize_oneface/167_4.bmp,209,128,87,87
/home/gc/Dataset/resize_oneface/481_3.bmp,166,149,106,106
/home/gc/Dataset/resize_oneface/481_1.bmp,159,153,97,97
/home/gc/Dataset/resize_oneface/481_0.bmp,159,152,97,97
/home/gc/Dataset/resize_oneface/481_2.bmp,156,158,90,90
/home/gc/Dataset/resize_oneface/310_2.bmp,191,165,88,88
/home/gc/Dataset/resize_oneface/310_4.bmp,224,151,100,100
